Country Name,Country Code,Series Name,Series Code,2022 [YR2022],2023 [YR2023]
Botswana,BWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.749,69.163
Botswana,BWA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.826,5.724
Botswana,BWA,"Population ages 15-64, female",SP.POP.1564.FE.IN,775805,790684
Botswana,BWA,"Population ages 15-64, male",SP.POP.1564.MA.IN,778324,790449
Botswana,BWA,"Population ages 0-14, female",SP.POP.0014.FE.IN,392983,397546
Botswana,BWA,"Population ages 0-14, male",SP.POP.0014.MA.IN,398109,403108
Botswana,BWA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,53110,55046
Botswana,BWA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,41562,43412
Brazil,BRA,"Population ages 80 and above, female",SP.POP.80UP.FE,2353596,2430382
Brazil,BRA,"Population ages 80 and above, male",SP.POP.80UP.MA,1511751,1557629
Brazil,BRA,"Population, total",SP.POP.TOTL,210306415,211140729
Brazil,BRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.872,75.848
Brazil,BRA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.539,7.077
Brazil,BRA,"Population ages 15-64, female",SP.POP.1564.FE.IN,73853635,74015441
Brazil,BRA,"Population ages 15-64, male",SP.POP.1564.MA.IN,72405514,72580447
Brazil,BRA,"Population ages 0-14, female",SP.POP.0014.FE.IN,20816622,20622116
Brazil,BRA,"Population ages 0-14, male",SP.POP.0014.MA.IN,21670483,21470798
Brazil,BRA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,12087223,12590111
Brazil,BRA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,9472938,9861816
British Virgin Islands,VGB,"Population ages 80 and above, female",SP.POP.80UP.FE,311,316
British Virgin Islands,VGB,"Population ages 80 and above, male",SP.POP.80UP.MA,185,190
British Virgin Islands,VGB,"Population, total",SP.POP.TOTL,38319,38985
British Virgin Islands,VGB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.177,77.276
British Virgin Islands,VGB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.908,5.972
British Virgin Islands,VGB,"Population ages 15-64, female",SP.POP.1564.FE.IN,15452,15692
British Virgin Islands,VGB,"Population ages 15-64, male",SP.POP.1564.MA.IN,13385,13804
British Virgin Islands,VGB,"Population ages 0-14, female",SP.POP.0014.FE.IN,2999,2906
British Virgin Islands,VGB,"Population ages 0-14, male",SP.POP.0014.MA.IN,3089,2996
British Virgin Islands,VGB,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,1865,1974
British Virgin Islands,VGB,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,1529,1613
Brunei Darussalam,BRN,"Population ages 80 and above, female",SP.POP.80UP.FE,2238,2259
Brunei Darussalam,BRN,"Population ages 80 and above, male",SP.POP.80UP.MA,1722,1744
Brunei Darussalam,BRN,"Population, total",SP.POP.TOTL,455370,458949
Brunei Darussalam,BRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.917,75.327
Brunei Darussalam,BRN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.559,5.23
Brunei Darussalam,BRN,"Population ages 15-64, female",SP.POP.1564.FE.IN,151920,152832
Brunei Darussalam,BRN,"Population ages 15-64, male",SP.POP.1564.MA.IN,178754,179743
Brunei Darussalam,BRN,"Population ages 0-14, female",SP.POP.0014.FE.IN,46322,46361
Brunei Darussalam,BRN,"Population ages 0-14, male",SP.POP.0014.MA.IN,50134,50130
Brunei Darussalam,BRN,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,14961,15866
Brunei Darussalam,BRN,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,13280,14016
Bulgaria,BGR,"Population ages 80 and above, female",SP.POP.80UP.FE,204986,207587
Bulgaria,BGR,"Population ages 80 and above, male",SP.POP.80UP.MA,102394,103166
Bulgaria,BGR,"Population, total",SP.POP.TOTL,6465097,6446596
Bulgaria,BGR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.16097561,75.70731707
Bulgaria,BGR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,18.4,15.7
Bulgaria,BGR,"Population ages 15-64, female",SP.POP.1564.FE.IN,2031957,2021406
Bulgaria,BGR,"Population ages 15-64, male",SP.POP.1564.MA.IN,2090414,2080521
Bulgaria,BGR,"Population ages 0-14, female",SP.POP.0014.FE.IN,457057,455801
Bulgaria,BGR,"Population ages 0-14, male",SP.POP.0014.MA.IN,482918,481418
Bulgaria,BGR,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,846274,849365
Bulgaria,BGR,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,556477,558084
Burkina Faso,BFA,"Population ages 80 and above, female",SP.POP.80UP.FE,36591,38052
Burkina Faso,BFA,"Population ages 80 and above, male",SP.POP.80UP.MA,20716,21591
Burkina Faso,BFA,"Population, total",SP.POP.TOTL,22509038,23025776
Burkina Faso,BFA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.7,61.092
Burkina Faso,BFA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.135,7.964
Burkina Faso,BFA,"Population ages 15-64, female",SP.POP.1564.FE.IN,6188655,6392069
Burkina Faso,BFA,"Population ages 15-64, male",SP.POP.1564.MA.IN,6064597,6267051
Burkina Faso,BFA,"Population ages 0-14, female",SP.POP.0014.FE.IN,4761273,4806075
Burkina Faso,BFA,"Population ages 0-14, male",SP.POP.0014.MA.IN,4910482,4957142
Burkina Faso,BFA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,347751,358870
Burkina Faso,BFA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,236281,244570
Burundi,BDI,"Population ages 80 and above, female",SP.POP.80UP.FE,23060,24095
Burundi,BDI,"Population ages 80 and above, male",SP.POP.80UP.MA,13829,14494
Burundi,BDI,"Population, total",SP.POP.TOTL,13321097,13689450
Burundi,BDI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.882,63.651
Burundi,BDI,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.997,6.718
Burundi,BDI,"Population ages 15-64, female",SP.POP.1564.FE.IN,3470581,3607547
Burundi,BDI,"Population ages 15-64, male",SP.POP.1564.MA.IN,3393149,3528074
Burundi,BDI,"Population ages 0-14, female",SP.POP.0014.FE.IN,3046598,3087693
Burundi,BDI,"Population ages 0-14, male",SP.POP.0014.MA.IN,3079627,3122491
Burundi,BDI,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,187651,194235
Burundi,BDI,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,143491,149410
Cabo Verde,CPV,"Population ages 80 and above, female",SP.POP.80UP.FE,4351,4367
Cabo Verde,CPV,"Population ages 80 and above, male",SP.POP.80UP.MA,1807,1805
Cabo Verde,CPV,"Population, total",SP.POP.TOTL,519741,522331
Cabo Verde,CPV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.907,76.059
Cabo Verde,CPV,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.004,5.059
Cabo Verde,CPV,"Population ages 15-64, female",SP.POP.1564.FE.IN,166524,168669
Cabo Verde,CPV,"Population ages 15-64, male",SP.POP.1564.MA.IN,179086,181552
Cabo Verde,CPV,"Population ages 0-14, female",SP.POP.0014.FE.IN,68547,66932
Cabo Verde,CPV,"Population ages 0-14, male",SP.POP.0014.MA.IN,72691,70811
Cabo Verde,CPV,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,20260,21038
Cabo Verde,CPV,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,12633,13328
Cambodia,KHM,"Population ages 80 and above, female",SP.POP.80UP.FE,83213,87091
Cambodia,KHM,"Population ages 80 and above, male",SP.POP.80UP.MA,46407,48482
Cambodia,KHM,"Population, total",SP.POP.TOTL,17201724,17423880
Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.528,70.668
Cambodia,KHM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.323,6.39
Cambodia,KHM,"Population ages 15-64, female",SP.POP.1564.FE.IN,5609279,5686846
Cambodia,KHM,"Population ages 15-64, male",SP.POP.1564.MA.IN,5361745,5451936
Cambodia,KHM,"Population ages 0-14, female",SP.POP.0014.FE.IN,2562732,2567339
Cambodia,KHM,"Population ages 0-14, male",SP.POP.0014.MA.IN,2675953,2679088
Cambodia,KHM,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,607860,635744
Cambodia,KHM,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,384156,402926
Cameroon,CMR,"Population ages 80 and above, female",SP.POP.80UP.FE,57706,58849
Cameroon,CMR,"Population ages 80 and above, male",SP.POP.80UP.MA,38954,39898
Cameroon,CMR,"Population, total",SP.POP.TOTL,27632771,28372687
Cameroon,CMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.443,63.7
Cameroon,CMR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.673,7.151
Cameroon,CMR,"Population ages 15-64, female",SP.POP.1564.FE.IN,7668151,7916253
Cameroon,CMR,"Population ages 15-64, male",SP.POP.1564.MA.IN,7579232,7820546
Cameroon,CMR,"Population ages 0-14, female",SP.POP.0014.FE.IN,5769767,5880422
Cameroon,CMR,"Population ages 0-14, male",SP.POP.0014.MA.IN,5852080,5968170
Cameroon,CMR,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,422557,435426
Cameroon,CMR,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,340984,351870
Canada,CAN,"Population ages 80 and above, female",SP.POP.80UP.FE,1060360,1114145
Canada,CAN,"Population ages 80 and above, male",SP.POP.80UP.MA,730322,775536
Canada,CAN,"Population, total",SP.POP.TOTL,38935934,40083484
Canada,CAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.24536585,81.64658537
Canada,CAN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.6,8.1
Canada,CAN,"Population ages 15-64, female",SP.POP.1564.FE.IN,12664691,13005034
Canada,CAN,"Population ages 15-64, male",SP.POP.1564.MA.IN,12842763,13184447
Canada,CAN,"Population ages 0-14, female",SP.POP.0014.FE.IN,2957260,2995807
Canada,CAN,"Population ages 0-14, male",SP.POP.0014.MA.IN,3096463,3138787
Canada,CAN,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,3974668,4177552
Canada,CAN,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,3400089,3581857
Caribbean small states,CSS,"Population ages 80 and above, female",SP.POP.80UP.FE,43738,45245
Caribbean small states,CSS,"Population ages 80 and above, male",SP.POP.80UP.MA,25064,25793
Caribbean small states,CSS,"Population, total",SP.POP.TOTL,4497310,4519904
Caribbean small states,CSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.83229211,73.171645
Caribbean small states,CSS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.973623414,7.938172893
Caribbean small states,CSS,"Population ages 15-64, female",SP.POP.1564.FE.IN,1545586,1551369
Caribbean small states,CSS,"Population ages 15-64, male",SP.POP.1564.MA.IN,1519886,1527057
Caribbean small states,CSS,"Population ages 0-14, female",SP.POP.0014.FE.IN,495378,491852
Caribbean small states,CSS,"Population ages 0-14, male",SP.POP.0014.MA.IN,512163,508532
Caribbean small states,CSS,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,240887,250687
Caribbean small states,CSS,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,183410,190410
Cayman Islands,CYM,"Population ages 80 and above, female",SP.POP.80UP.FE,605,628
Cayman Islands,CYM,"Population ages 80 and above, male",SP.POP.80UP.MA,426,451
Cayman Islands,CYM,"Population, total",SP.POP.TOTL,71591,73038
Cayman Islands,CYM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.984,80.358
Cayman Islands,CYM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.82,4.801
Cayman Islands,CYM,"Population ages 15-64, female",SP.POP.1564.FE.IN,26713,27121
Cayman Islands,CYM,"Population ages 15-64, male",SP.POP.1564.MA.IN,27343,27778
Cayman Islands,CYM,"Population ages 0-14, female",SP.POP.0014.FE.IN,5784,5883
Cayman Islands,CYM,"Population ages 0-14, male",SP.POP.0014.MA.IN,5924,6018
Cayman Islands,CYM,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,3124,3358
Cayman Islands,CYM,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,2701,2880
Central African Republic,CAF,"Population ages 80 and above, female",SP.POP.80UP.FE,4365,4251
Central African Republic,CAF,"Population ages 80 and above, male",SP.POP.80UP.MA,2830,2698
Central African Republic,CAF,"Population, total",SP.POP.TOTL,5098039,5152421
Central African Republic,CAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,18.818,57.408
Central African Republic,CAF,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,55.126,9.419
Central African Republic,CAF,"Population ages 15-64, female",SP.POP.1564.FE.IN,1335990,1366626
Central African Republic,CAF,"Population ages 15-64, male",SP.POP.1564.MA.IN,1143751,1144575
Central African Republic,CAF,"Population ages 0-14, female",SP.POP.0014.FE.IN,1244408,1256335
Central African Republic,CAF,"Population ages 0-14, male",SP.POP.0014.MA.IN,1264604,1276927
Central African Republic,CAF,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,61378,61831
Central African Republic,CAF,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,47908,46126
Central Europe and the Baltics,CEB,"Population ages 80 and above, female",SP.POP.80UP.FE,3092421,3108450
Central Europe and the Baltics,CEB,"Population ages 80 and above, male",SP.POP.80UP.MA,1420796,1440044
Central Europe and the Baltics,CEB,"Population, total",SP.POP.TOTL,100071871,100183707
Central Europe and the Baltics,CEB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.65229873,77.89662453
Central Europe and the Baltics,CEB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,13.26655751,11.98209795
Central Europe and the Baltics,CEB,"Population ages 15-64, female",SP.POP.1564.FE.IN,32159730,32093793
Central Europe and the Baltics,CEB,"Population ages 15-64, male",SP.POP.1564.MA.IN,32707031,32678945
Central Europe and the Baltics,CEB,"Population ages 0-14, female",SP.POP.0014.FE.IN,7509623,7433880
Central Europe and the Baltics,CEB,"Population ages 0-14, male",SP.POP.0014.MA.IN,7905163,7827859
Central Europe and the Baltics,CEB,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,11917834,12111843
Central Europe and the Baltics,CEB,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,7872490,8037386
Chad,TCD,"Population ages 80 and above, female",SP.POP.80UP.FE,23428,24815
Chad,TCD,"Population ages 80 and above, male",SP.POP.80UP.MA,16596,18116
Chad,TCD,"Population, total",SP.POP.TOTL,18455316,19319064
Chad,TCD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.528,55.069
Chad,TCD,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.486,11.032
Chad,TCD,"Population ages 15-64, female",SP.POP.1564.FE.IN,4676008,4956538
Chad,TCD,"Population ages 15-64, male",SP.POP.1564.MA.IN,4651454,4932515
Chad,TCD,"Population ages 0-14, female",SP.POP.0014.FE.IN,4312650,4452287
Chad,TCD,"Population ages 0-14, male",SP.POP.0014.MA.IN,4435854,4576898
Chad,TCD,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,207921,219051
Chad,TCD,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,171431,181776
Channel Islands,CHI,"Population ages 80 and above, female",SP.POP.80UP.FE,5216,5229
Channel Islands,CHI,"Population ages 80 and above, male",SP.POP.80UP.MA,3569,3550
Channel Islands,CHI,"Population, total",SP.POP.TOTL,167215,167691
Channel Islands,CHI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81,81.1
Channel Islands,CHI,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.3,10.4
Channel Islands,CHI,"Population ages 15-64, female",SP.POP.1564.FE.IN,55127,55179
Channel Islands,CHI,"Population ages 15-64, male",SP.POP.1564.MA.IN,55312,55395
Channel Islands,CHI,"Population ages 0-14, female",SP.POP.0014.FE.IN,11948,11793
Channel Islands,CHI,"Population ages 0-14, male",SP.POP.0014.MA.IN,12484,12349
Channel Islands,CHI,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,17523,17893
Channel Islands,CHI,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,14823,15082
Chile,CHL,"Population ages 80 and above, female",SP.POP.80UP.FE,364751,371391
Chile,CHL,"Population ages 80 and above, male",SP.POP.80UP.MA,245804,253115
Chile,CHL,"Population, total",SP.POP.TOTL,19553036,19658835
Chile,CHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.176,81.167
Chile,CHL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.573,6.495
Chile,CHL,"Population ages 15-64, female",SP.POP.1564.FE.IN,6713337,6746890
Chile,CHL,"Population ages 15-64, male",SP.POP.1564.MA.IN,6766988,6802439
Chile,CHL,"Population ages 0-14, female",SP.POP.0014.FE.IN,1703159,1676484
Chile,CHL,"Population ages 0-14, male",SP.POP.0014.MA.IN,1768982,1741074
Chile,CHL,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,1418567,1465306
Chile,CHL,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,1182002,1226641
China,CHN,"Population ages 80 and above, female",SP.POP.80UP.FE,20609359,21143382
China,CHN,"Population ages 80 and above, male",SP.POP.80UP.MA,13265182,13480058
China,CHN,"Population, total",SP.POP.TOTL,1412175000,1410710000
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.202,77.953
China,CHN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.37,7.87
China,CHN,"Population ages 15-64, female",SP.POP.1564.FE.IN,472794096,471798189
China,CHN,"Population ages 15-64, male",SP.POP.1564.MA.IN,502966153,502922178
China,CHN,"Population ages 0-14, female",SP.POP.0014.FE.IN,112459348,109022006
China,CHN,"Population ages 0-14, male",SP.POP.0014.MA.IN,129330427,125009291
China,CHN,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,106465255,110720269
China,CHN,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,88159720,91238067
Colombia,COL,"Population ages 80 and above, female",SP.POP.80UP.FE,466469,491003
Colombia,COL,"Population ages 80 and above, male",SP.POP.80UP.MA,275628,290957
Colombia,COL,"Population, total",SP.POP.TOTL,51737944,52321152
Colombia,COL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.508,77.725
Colombia,COL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.881,5.398
Colombia,COL,"Population ages 15-64, female",SP.POP.1564.FE.IN,18297952,18491682
Colombia,COL,"Population ages 15-64, male",SP.POP.1564.MA.IN,17939389,18147107
Colombia,COL,"Population ages 0-14, female",SP.POP.0014.FE.IN,5307425,5276751
Colombia,COL,"Population ages 0-14, male",SP.POP.0014.MA.IN,5533372,5500279
Colombia,COL,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,2598875,2734163
Colombia,COL,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,2060933,2171169
Comoros,COM,"Population ages 80 and above, female",SP.POP.80UP.FE,2867,3022
Comoros,COM,"Population ages 80 and above, male",SP.POP.80UP.MA,2244,2336
Comoros,COM,"Population, total",SP.POP.TOTL,834188,850387
Comoros,COM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.481,66.777
Comoros,COM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.3,7.196
Comoros,COM,"Population ages 15-64, female",SP.POP.1564.FE.IN,239745,245429
Comoros,COM,"Population ages 15-64, male",SP.POP.1564.MA.IN,242633,248865
Comoros,COM,"Population ages 0-14, female",SP.POP.0014.FE.IN,154881,156719
Comoros,COM,"Population ages 0-14, male",SP.POP.0014.MA.IN,159764,161337
Comoros,COM,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,20004,20541
Comoros,COM,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,17161,17496
"Congo, Dem. Rep.",COD,"Population ages 80 and above, female",SP.POP.80UP.FE,226247,236495
"Congo, Dem. Rep.",COD,"Population ages 80 and above, male",SP.POP.80UP.MA,156496,163913
"Congo, Dem. Rep.",COD,"Population, total",SP.POP.TOTL,102396968,105789731
"Congo, Dem. Rep.",COD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.979,61.895
"Congo, Dem. Rep.",COD,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.93,8.525
"Congo, Dem. Rep.",COD,"Population ages 15-64, female",SP.POP.1564.FE.IN,26317335,27204583
"Congo, Dem. Rep.",COD,"Population ages 15-64, male",SP.POP.1564.MA.IN,25722686,26582466
"Congo, Dem. Rep.",COD,"Population ages 0-14, female",SP.POP.0014.FE.IN,23565162,24327420
"Congo, Dem. Rep.",COD,"Population ages 0-14, male",SP.POP.0014.MA.IN,23652247,24429256
"Congo, Dem. Rep.",COD,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,1716170,1773845
"Congo, Dem. Rep.",COD,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,1423369,1472161
